change	date	client	desc
179323	2023/11/28	Design_Seokwan_work	[손석완][레벨] 모스엣지 점령된 구역 NPC 수정
179127	2023/11/28	Design_Seokwan_work	[손석완][레벨] 모스 엣지 목업 수정  / #changelist 유효성 검사 완료
179125	2023/11/28	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 모스엣지 npc 수정 - 추적거리 등
179014	2023/11/27	Design_Seokwan_work	[손석완][레벨] 모스 엣지 점령된 구역 목업 수정  / #changelist 유효성 검사 완료
178958	2023/11/27	Design_Seokwan_work	[손석완][레벨] 모스엣지 점령된 구역 목업 수정  / #changelist 유효성 검사 완료
178955	2023/11/27	Design_Seokwan_work	[손석완][레벨] 점령된 구역 모스엣지 더미 데이터 수정
178872	2023/11/27	Design_Seokwan_work	[손석완][레벨] 모스엣지 목업 메시 교체  / #changelist 유효성 검사 완료
178726	2023/11/24	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 테스트용 더미 NPC 수정
178718	2023/11/24	Design_Seokwan_work	[손석완][레벨] 모스 엣지 점령된 구역 더미 npc 추가
178703	2023/11/24	Design_Seokwan_work	[손석완][레벨] 점령된 구역 마네킹, 가이드 액터 게임에서 숨김 처리  / #changelist 유효성 검사 완료
178633	2023/11/24	Design_Seokwan_work	[손석완][레벨] 하이가든 모스엣지 서브에리어 추가
178423	2023/11/23	Design_Seokwan_work	[손석완][레벨] 하이가든 모스엣지 서버컬리전에 영향 주는 몇몇 목업 수정  / #changelist 유효성 검사 완료
178300	2023/11/23	Design_Seokwan_work	[손석완][레벨] 하이가든 모스엣지 마네킹 콜리전 제거  / #changelist 유효성 검사 완료
178294	2023/11/23	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 폴리지 메시 대신 폴리지로 대체  / #changelist 유효성 검사 완료
178258	2023/11/23	Design_Seokwan_work	[손석완][레벨] 동굴 목업용 모듈 1종 추가 T자형  / #changelist 유효성 검사 완료
178248	2023/11/23	Design_Seokwan_work	[손석완][레벨] 동굴 목업용 모듈 2종 추가  / #changelist 유효성 검사 완료
178214	2023/11/23	Design_Seokwan_work	[손석완][레벨] 최북단 로프 수정, 올드타운 세은 내비 수정  / #changelist 유효성 검사 완료
178144	2023/11/22	Design_Seokwan_work	[손석완][레벨] 향로 파괴 테스트용 액터 수정  / #changelist 유효성 검사 완료
178117	2023/11/22	Design_Seokwan_work	[손석완][레벨] 위기의 성소 화살 테스트용  / #changelist 유효성 검사 완료
178078	2023/11/22	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의 성소 더미 타깃 삭제  / #changelist 유효성 검사 완료
177924	2023/11/21	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 어촌, 약제사의 집 목업  / #changelist 유효성 검사 완료
177747	2023/11/21	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의 성소 창살 콜리전 속성 변경  / #changelist 유효성 검사 완료
177463	2023/11/20	Design_Seokwan_work	[손석완][레벨] 프로스트 필드에 사냥꾼의 집 추가(컨셉적으로) 및 동선 수정  / #changelist 유효성 검사 완료
177416	2023/11/20	Design_Seokwan_work	[손석완][레벨] 최북단 1.0 후반부 목업 수정, 임시 데이터레이어 삭제   / #changelist 유효성 검사 완료
177375	2023/11/20	Design_Seokwan_work	[손석완][레벨] 최북단 1.0 후반부 목업  / #changelist 유효성 검사 완료
177346	2023/11/20	Design_Seokwan_work	[손석완][레벨] 최북단 1.0 후반부 목업 수정  / #changelist 유효성 검사 완료
177342	2023/11/20	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 후반부 목업  / #changelist 유효성 검사 완료
177324	2023/11/20	Design_Seokwan_work	[손석완][레벨] 최북단 1.0 후반부 목업  / #changelist 유효성 검사 완료
177226	2023/11/17	Design_Seokwan_work	[손석완][레벨] 최북단 1.0 후반부 목업 작업  / #changelist 유효성 검사 완료
177218	2023/11/17	Design_Seokwan_work	[손석완][레벨] 최북단 흉동 파괴형 가젯 수정
176003	2023/11/16	Design_Seokwan_work	[손석완][레벨] 시타델 도서관 내비 수정  / #changelist 유효성 검사 완료
175893	2023/11/15	Design_Seokwan_work	[손석완][레벨] 올드타운 양조장 압착기 데칼 추가 등
175695	2023/11/15	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의성소 특수이동 보강  / #changelist 유효성 검사 완료
175630	2023/11/14	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 목업 수정, 브워킵 위기의 성소 로프 위치 수정  / #changelist 유효성 검사 완료
175613	2023/11/14	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 목업  / #changelist 유효성 검사 완료
175516	2023/11/14	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 목업  / #changelist 유효성 검사 완료
175466	2023/11/14	Design_Seokwan_work	[손석완][레벨] 가이드 액터 수정  / #changelist 유효성 검사 완료
175463	2023/11/14	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 목업  / #changelist 유효성 검사 완료
175365	2023/11/13	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 목업  / #changelist 유효성 검사 완료
175364	2023/11/13	Design_Seokwan_work	[손석완][레벨] 레벨가이드 액터 수정  / #changelist 유효성 검사 완료
175124	2023/11/10	Design_Seokwan_work	[손석완][레벨] 최북단 1.0 콘텐츠 위치 수정  / #changelist 유효성 검사 완료
175123	2023/11/10	Design_Seokwan_work	[손석완][레벨] 하이가든 점령된 구역 목업 제작 및 Road BP 문제된 객체 리빌드  / #changelist 유효성 검사 완료
174756	2023/11/09	Design_Seokwan_work	[손석완][레벨] 아웃라이너 정리 - 올드타운 버/유 위치 이동  / #changelist 유효성 검사 완료
174627	2023/11/08	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 목업  / #changelist 유효성 검사 완료
174571	2023/11/08	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 목업 작업중  / #changelist 유효성 검사 완료
174426	2023/11/07	Design_Seokwan_work	[손석완][레벨] 불필요 액터 삭제 - RopeEdge  / #changelist 유효성 검사 완료
174425	2023/11/07	Design_Seokwan_work	[손석완][레벨] 웜워크 목업 이전  / #changelist 유효성 검사 완료
174424	2023/11/07	Design_Seokwan_work	[손석완][레벨] 최북단 2.0 목업 작업중  / #changelist 유효성 검사 완료
173897	2023/11/03	Design_Seokwan_work	[손석완][레벨] 하이가든, 올드타운 위어우드의 기억 액터 추가  / #changelist 유효성 검사 완료
173837	2023/11/03	Design_Seokwan_work	[손석완][레벨] 올드타운 동쪽 연기나는 오두막 목업 추가, 세력은신처 지붕 점프 편하게 나무판자 추가  / #changelist 유효성 검사 완료
173618	2023/11/02	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의 성소 빨간 타겟 오브젝트 위치 변경  / #changelist 유효성 검사 완료
173341	2023/11/01	Design_Seokwan_work	[손석완][레벨] 올드타운 레벨가이드액터 보정, 절벽에 이동기믹 보정  / #changelist 유효성 검사 완료
173235	2023/11/01	Design_Seokwan_work	[손석완][레벨] 하이가든 레벨가이드 수정  / #changelist 유효성 검사 완료
173183	2023/11/01	Design_Seokwan_work	[손석완][레벨] 올드타운 > 세력은신처 가이드 액터 보정  및 일부 불필요 목업 삭제  / #changelist 유효성 검사 완료
173142	2023/10/31	Design_Seokwan_work	[손석완][레벨] 레벨 가이드 액터 보정  / #changelist 유효성 검사 완료
173120	2023/10/31	Design_Seokwan_work	[손석완][레벨] 가이드 액터 색상, 위치 보정. 불필요 더미 삭제  / #changelist 유효성 검사 완료
173049	2023/10/31	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 목업 수정  / #changelist 유효성 검사 완료
172862	2023/10/30	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 수정  / #changelist 유효성 검사 완료
172813	2023/10/30	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 수정  / #changelist 유효성 검사 완료
172683	2023/10/30	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 목업 수정  / #changelist 유효성 검사 완료
172461	2023/10/26	Design_Seokwan_work	[손석완][레벨] 최북단 목업 수정, 선다운퍼치 셉트 내비 수정  / #changelist 유효성 검사 완료
172417	2023/10/26	Design_Seokwan_work	[손석완][레벨] 선다운퍼치 셉트 내비메시 수정  / #changelist 유효성 검사 완료
172390	2023/10/26	Design_Seokwan_work	[손석완][레벨] 불필요 내비 모디파이어 삭제  / #changelist 유효성 검사 완료
172379	2023/10/26	Design_Seokwan_work	[손석완][레벨] 올드타운 내비메시 정상화를 위한 일부 메시 속성 수정  / #changelist 유효성 검사 완료
172371	2023/10/26	Design_Seokwan_work	[손석완][레벨] 올드타운 내비메시 정상화를 위한 일부 메시 속성 수정  / #changelist 유효성 검사 완료
172352	2023/10/26	Design_Seokwan_work	[손석완][레벨] 올드타운 내비메시 정상화를 위한 일부 메시 속성 수정  / #changelist 유효성 검사 완료
172346	2023/10/26	Design_Seokwan_work	[손석완][레벨] 올드타운 시청 블로킹 볼륨 Invisible Wall -> Block All  / #changelist 유효성 검사 완료
172321	2023/10/26	Design_Seokwan_work	[손석완][레벨] 올드타운 내비메시 정상화를 위한 일부 메시 속성 수정  / #changelist 유효성 검사 완료
172269	2023/10/25	Design_Seokwan_work	[손석완][레벨] 하이가든 가이드액터 위치 보정  / #changelist 유효성 검사 완료
172245	2023/10/25	Design_Seokwan_work	[손석완][레벨] 올드타운 시타델 도서관 내비 메시 잘 나오게 수정  / #changelist 유효성 검사 완료
172153	2023/10/25	Design_Seokwan_work	[손석완][레벨] 최북단 2.0지역 가이드 액터 및 간략 목업 배치  / #changelist 유효성 검사 완료
172134	2023/10/25	Design_Seokwan_work	[손석완][레벨] 시청 블로킹 볼륨 콜리전 속성(invisible wall ->  Block All) 변경,  크로우 스컬 가젯 내비메시에 영향 안 주게 수정  / #changelist 유효성 검사 완료
171634	2023/10/23	Design_Seokwan_work	[손석완][레벨] 올드타운 남쪽 절벽 로프 배치  / #changelist 유효성 검사 완료
171501	2023/10/20	Design_Seokwan_work	[손석완][레벨] 장벽너머 09미션 내비메시 생성용 블로킹 볼륨 추가  / #changelist 유효성 검사 완료
171381	2023/10/20	Design_Seokwan_work	[손석완][레벨] 장벽너머 09미션 매달리기 볼륨  / #changelist 유효성 검사 완료
171372	2023/10/20	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션 9 길의 회전반경 줄임  / #changelist 유효성 검사 완료
171335	2023/10/20	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션 9 수정  / #changelist 유효성 검사 완료
171334	2023/10/20	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 점프대 색상 변경  / #changelist 유효성 검사 완료
171328	2023/10/20	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 점프대 큐브로 변경  / #changelist 유효성 검사 완료
171322	2023/10/20	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의 성소 발코니 너비 수정 등  / #changelist 유효성 검사 완료
171079	2023/10/19	Design_Seokwan_work	[손석완][레벨] 올드타운 흉포한 동물 지역 가이드 액터 수정  / #changelist 유효성 검사 완료
171028	2023/10/19	Design_Seokwan_work	[손석완][레벨] 흉포한 동물 목업 수정  / #changelist 유효성 검사 완료
170983	2023/10/18	Design_Seokwan_work	[손석완][레벨] 올드타운 - 흉포한 동물 목업 제작, 남쪽 절벽에 로프 추가  / #changelist 유효성 검사 완료
170663	2023/10/17	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 블로킹볼륨 추가, 가이드액터 일부 수정, 빙벽 노 컬리전 처리 등  / #changelist 유효성 검사 완료
170654	2023/10/17	Design_Seokwan_work	[손석완][레벨] 장벽너머 9번 미션 수정  / #changelist 유효성 검사 완료
170551	2023/10/16	Design_Seokwan_work	[손석완][레벨] 장벽너머 미션9 수정  / #changelist 유효성 검사 완료
170391	2023/10/16	Design_Seokwan_work	[손석완][레벨] 장벽너머 9번 미션 수정  / #changelist 유효성 검사 완료
170387	2023/10/16	Design_Seokwan_work	[손석완][래밸] 브워킵 위기의 성소 쪽 연기 삭제  / #changelist 유효성 검사 완료
170385	2023/10/16	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의 성소 가이드 액터 수정  / #changelist 유효성 검사 완료
170216	2023/10/13	Design_Seokwan_work	[손석완][레벨] 브워킵 성소 수정  / #changelist 유효성 검사 완료
169654	2023/10/12	Design_Seokwan_work	[손석완][레벨] 올드타운 시청 지하실 내비 생성 안되는 문제 수정, 브워킵 성소 목업 수정  / #changelist 유효성 검사 완료
169591	2023/10/12	Design_Seokwan_work	[손석완][레벨] 장벽너머 9번지 수정  / #changelist 유효성 검사 완료
169491	2023/10/12	Design_Seokwan_work	[손석완][레벨] 가이드 액터 위치 보정, 브워킵 위기의 성소 목업  / #changelist 유효성 검사 완료
168905	2023/10/06	Design_Seokwan_work	[손석완][레벨] 브워킵 위기의 성소  / #changelist 유효성 검사 완료
168576	2023/10/04	Design_Seokwan_work	[손석완][레벨] 최북단 흉포한동물 주변 가젯 위치 수정 (csv 최신화)
168574	2023/10/04	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 스위치와 게이트 아이디 수정
168563	2023/10/04	Design_Seokwan_work	[손석완][레벨] 최북단 흉포한동물 주변 가젯 위치 수정
168562	2023/10/04	Design_Seokwan_work	[손석완][레벨] 최북단 흉포한 동물 가젯 스포너 위치 수정 및 라스트허스 스포너에 퀘스트 잘못 걸려있는 것 수정
167485	2023/09/26	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 아웃라이너 정리 등  / #changelist 유효성 검사 완료
167471	2023/09/26	Design_Seokwan_work	[손석완][레벨] 최북단 레벨 버그 수정  / #changelist 유효성 검사 완료
167322	2023/09/25	Design_Seokwan_work	[손석완][레벨] 퀸즈크라운 여자나이트가 로프 올라오지 못하는 문제 수정  / #changelist 유효성 검사 완료
167211	2023/09/25	Design_Seokwan_work	[손석완][레벨] 레난스레스트 데이터레이어 안나오는 문제 수정 / Undo //streamsMain/Main/Trunk/Client/Content/__ExternalActors__/Level/Field/Westeros/Westeros_WP/... changelist 167156
167156	2023/09/25	Design_Seokwan_work	[손석완][레벨] 최북단 레벨 버그 수정  / #changelist 유효성 검사 완료
167135	2023/09/25	Design_Seokwan_work	[손석완][레벨] 하이가든 가이드액터 위치 수정  / #changelist 유효성 검사 완료
166861	2023/09/22	Design_Seokwan_work	[손석완][레벨] 버려진 유적지 올드타운 3단지 수정  / #changelist 유효성 검사 완료
166858	2023/09/22	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 1, 2, 3단지 정리  / #changelist 유효성 검사 완료
166819	2023/09/22	Design_Seokwan_work	[손석완][레벨] 올드타운 충영집 침대 내비메시 만들기  / #changelist 유효성 검사 완료
166682	2023/09/22	Design_Seokwan_work	[손석완][레벨] 올드타운 버려진 유적지 수정
